ID,NumberPhenotypes
124,'0001001110010101011000110010111111001111111111010010001011100111011',2
124,'1001001110010101011001010110111110001111110101010010011011101001010',21
124,'1001001110010101011001110110111110001111110111010010011001100001011',4
124,'1001001110010101010011010110101110001111110111010010001011100000001',2
124,'1001001110010101001001011110111110001111110101000010011010101001000',1
124,'1001001110010101010001010110111110001101110111010010001111100000001',1
124,'1001011110010101001000110010111111001111111110010000001011100001011',1
124,'1001001110010101011001010110111110001111110111010010001011100001011',2
124,'0001001110010101011000110010111111001111111111010010001011100001011',5
124,'1001001110010100011001010110111110001111110101010010011011101001010',1
124,'1001000110010101011001010110111110001111110100011000011010101001010',2
124,'1001001110110101010001010110111110001111110111010010001011101000001',1
124,'0001001110010101011000110010111111001101011111010010001011100001011',2
124,'1001001110010101011001010110110110001111110111000010011011101100010',8
124,'1001001110010101011000010110101110001111110111010010000010100001111',2
124,'1101001110010101010001010110111010001111110111010010001010100000001',2
124,'1001001110010101010001010110111111001111110111010010001011100000001',1
124,'1001001110010101011001010110111010001111110111010010001011100000011',1
124,'1001001110010101011001010110111110001111110101000010011010101001010',3
124,'1001001110110101011001010110111110001101110101010010011011101001010',2
124,'1001001110010101011001010110111110101111110101010010011011101001010',1
124,'1001001110010101011001010110111110001111110111010010001011100000011',1
124,'1001001110010101011001010110011110001111110101010010011011101001010',1

125,'1001001110010101010001010110111110001111110111010010001011100000001',31
125,'0001001110010101011000110010111111001111111111010010001011100111011',2
125,'1001001110010101011001010110111110001111110101010010011011101001010',17
125,'1001001110010101010011010110101110001111110111010010001011100000001',3
125,'1001001110010101001001011110111110001111110101000010011010101001000',1
125,'1101000110000101011001010110111110001111110101010010111011101001010',1
125,'1001001110010101010001010110111110001101110111010010001111100000001',2
125,'1001001110010101011001010110110110001111110111000010011011101100010',8
125,'1001011110010101001000110010111111001111111110010000001011100001011',1
125,'1001011110010101001100110010111111001111111110010000001011110001011',1
125,'0001001110010101011000110010111111001111111111010010001011100001011',4
125,'0001001010010101011000110010111111001111111111010010011011100111011',1
125,'1001000110010101011001010110111110001111110100011000011010101001010',4
125,'1001001110010101010001010110111110001111110111010010101011100000001',1
125,'1001001110010101011000010110101110001111110111010010000010100001111',4
125,'1001000010010101011001110010111111001111111111010010001011100111011',1
125,'1001001110010101011001010110111110101111110101010010011011101001010',2
125,'1001001110010101010001010110111111001111110111010010001011100000001',2
125,'1001001110010101010001010110110110001111110111011010001011000110001',1
125,'1001001110010111011001010110011110001111110101010010011011101001010',1
125,'1011001110010100010001010100111110001111110111010110001011100000001',1
125,'1001000110110101011101010110111100101101110101000010011011101001010',1
125,'1001001110010101011001010110111110001111110111010010001011100001011',2
125,'1001001110010101011001010110111110001111110111010010001011100000011',2
125,'1001101110010101001001011110111100001111110101100010011010101001000',1
125,'1001001110110101011001010110111110001101110101010010011011101001010',1
125,'1001001110010111010001010110111110001111110111010010001011100000001',1
125,'0001001110010100011001010110111110001111110111010010011011101001000',1
125,'1001001110010101110011010110101110001111110111010010001010100100001',1
125,'0011011010010100010001010110111110001111110111010010001011100000001',1

126,'1001001110010101011001010110111110001111110111010010001011100000011',3
126,'0001001110010101011000110010111111001111111111010010001011100111011',4
126,'1001001110010101010001010110111110001111110111010010001011100000001',28
126,'1001001110010101011001010110111110001111110101010010011011101001010',11
126,'1001001110000111010001000110111110001111110111010010001011100000001',1
126,'1001001110010101010011010110101110001111110111010010001011100000001',3
126,'1001001110010101011001010110110110001111110111000010011011101100010',6
126,'1001001110010101010001010110111110001101110111010010001111100000001',4
126,'1001001110010101011001010100111110001111110111000010001011000000111',1
126,'1001000110110101011101010110111100101101110101000010011011101001010',2
126,'1001011110010101001000110010111111001111111110010000001011100001011',2
126,'1011001110010100010001010100111110001111110111010110001011100000001',2
126,'1001001110010101011001010110111110101111110101010010011011101001010',4
126,'1001001110010101011000010110101110001111110111010010000010100001111',6
126,'1001011110010101001100110010111111001111111110010000001011110001011',2
126,'0001001110010101011000110010111111001111111111010010001011100001011',6
126,'1001001110010101010001010110111111001111110111010010001011100000001',2
126,'1001000010010101011001110010111111001111111111010010001011100111011',2
126,'1001001110010101010001010110111110001111110111010010101011100000001',2
126,'1001001110010101011001010110111110001111110111010010001011100001011',4
126,'0011101110011101011001110010111111001110111111010010001011100001011',1
126,'0001001111011101011000110010111111001111111111010010001011100001011',1
126,'1001001110000101011011010110111110001111110101010011011011101001010',1
126,'1001001110110101010011010110101110001111110111010010001011100000001',1
126,'1001001110000101000001010110111110001101110111010010001011100000001',1

127,'1001001110010101010011010110101110001111110111010010101011100000001',1
127,'0001001110010101011000110010111111001111111111010010001011100111011',4
127,'1001001110010101010001010110111110001111110111010010001011100000001',30
127,'1001011110010101001000110010111111001111111110010000001011100001011',2
127,'1111001110000101000001010110111110001101110111010010001011101000001',1
127,'1001001110010101010011010110101110001111110111010010001011100000001',3
127,'1001001110110001000001010110111110011101110111010010001111100000001',1
127,'1001011110010101001100110010111111001111111110010000001011110001011',2
127,'1001001110010101011001010110111110001111110101010010011011101001010',9
127,'1001001110010101011001010100111110001111110111000010001011000000111',2
127,'1001001110010101011001010110111110101111110101010010011011101001010',4
127,'1001000110110101011101010110111100101101110101000010011011101001010',3
127,'1001001110010101010001010110111110001101110111010010001111100000001',3
127,'1001001110010101011001010110111110001011110101010010011111101001010',1
127,'1001001110010101011001010110110110001111110111000010011011101100010',4
127,'1011001110010100010001010100111110001111110111010110001011100000001',4
127,'1001001110010101010001010110111111001111110111010010001011100000001',2
127,'0001001110010101011000110010111111001111111111010010001011100001011',6
127,'1001001110000101011011010110111110001111110101010011011011101001010',2
127,'1001001110010101010001010110111110001111110111010010101011100000001',2
127,'0001001111011101011000110010111111001111111111010010001011100001011',2
127,'1001001110010101011001010110111110001111110111010010001011100000011',2
127,'1001001110010101011001010110111110001111110111010010001011100001011',4
127,'1001001110010100011001010110111110001111110101010010011011101001010',1
127,'1001001110010101010001010110111110011111110111010010001011100010001',1
127,'1001101010110101000001010110111100001111110111010010001011100000001',1
127,'1001001110010101011001010110111110001111110101010010011111101001010',1
127,'1001001110000101000001010110111110001101110111010010001011100000001',1
127,'1001100110110101011101010110111101101101110101000010011011101001010',1

128,'1001001110010101010011010110101110001111110111010010101011100000001',2
128,'0001001111011101011000110010111111001111111111010010001011100001011',2
128,'1001001110010101010001010110111110001111110111010010001011100000001',36
128,'1001011110010101001100110010111111001111111110010000001011110001011',4
